               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.029423,            0.062822,            0.006562,             0.96292,             0.94848,              0.9735,             0.83902,            0.020941,            0.076975,            0.004642,           0.0098485,           0.0098485,           0.0098485
                 155,            0.029749,            0.062791,             0.00643,             0.97253,             0.96025,             0.98122,              0.8349,            0.021259,            0.076347,           0.0039707,           0.0098475,           0.0098475,           0.0098475
                 156,            0.029998,            0.063182,           0.0065034,             0.94792,             0.95865,               0.966,             0.83146,            0.020922,            0.075745,           0.0044344,           0.0098466,           0.0098466,           0.0098466
                 157,            0.029393,            0.061437,           0.0063668,             0.97078,             0.95944,             0.97036,             0.83825,            0.020791,            0.075037,            0.004334,           0.0098456,           0.0098456,           0.0098456
                 158,            0.029271,            0.062668,           0.0063924,             0.96367,             0.96114,             0.97311,             0.84022,            0.021095,             0.07532,           0.0041976,           0.0098446,           0.0098446,           0.0098446
                 159,            0.029344,            0.062785,           0.0064463,             0.96522,             0.95296,             0.97199,             0.84612,            0.021067,            0.076142,           0.0044751,           0.0098436,           0.0098436,           0.0098436
                 160,            0.029314,            0.062167,           0.0063565,             0.97568,             0.95648,             0.97221,              0.8437,            0.020725,            0.073095,            0.004844,           0.0098426,           0.0098426,           0.0098426
                 161,            0.029719,            0.062923,           0.0064143,             0.96675,             0.95762,             0.97535,             0.83295,            0.020772,            0.071651,           0.0044528,           0.0098416,           0.0098416,           0.0098416
                 162,            0.029529,            0.061541,            0.006324,             0.96506,             0.95475,             0.97861,             0.84932,            0.020552,            0.070411,           0.0047532,           0.0098406,           0.0098406,           0.0098406
                 163,            0.029325,            0.062963,           0.0062829,             0.96404,             0.94673,              0.9743,             0.84131,            0.021011,            0.075274,           0.0048141,           0.0098396,           0.0098396,           0.0098396
                 164,            0.029511,            0.062218,            0.006524,             0.96723,             0.96009,              0.9677,             0.84059,            0.021026,            0.073755,            0.004272,           0.0098386,           0.0098386,           0.0098386
                 165,            0.029492,            0.062011,           0.0066832,             0.96234,             0.96185,             0.96977,             0.83638,            0.020976,            0.074899,           0.0043705,           0.0098376,           0.0098376,           0.0098376
                 166,            0.029492,             0.06209,           0.0064898,             0.94928,             0.94725,             0.96996,             0.82625,            0.021167,            0.077317,           0.0045432,           0.0098367,           0.0098367,           0.0098367
                 167,            0.029923,            0.064424,            0.006419,             0.95557,             0.94021,             0.97455,             0.84674,            0.020582,            0.073027,           0.0050951,           0.0098357,           0.0098357,           0.0098357
                 168,             0.02964,            0.062696,           0.0064062,             0.96676,             0.96202,             0.97177,             0.83343,            0.021206,            0.076745,           0.0046276,           0.0098347,           0.0098347,           0.0098347
                 169,            0.030102,            0.064472,           0.0065368,             0.96877,             0.95035,             0.97307,             0.84852,            0.020923,            0.074106,           0.0052576,           0.0098337,           0.0098337,           0.0098337
                 170,            0.029306,            0.061234,           0.0062328,             0.94409,             0.94413,             0.96691,             0.83956,            0.020892,            0.077309,           0.0051449,           0.0098327,           0.0098327,           0.0098327
                 171,             0.02938,            0.061531,           0.0064015,               0.946,             0.94945,             0.96246,              0.8289,            0.020917,            0.077369,           0.0052525,           0.0098317,           0.0098317,           0.0098317
                 172,            0.029502,            0.062336,           0.0064223,             0.96891,             0.95077,              0.9722,             0.83358,            0.020936,             0.07636,           0.0046658,           0.0098307,           0.0098307,           0.0098307
                 173,            0.029623,               0.062,           0.0063009,              0.9523,             0.95692,             0.97161,             0.82596,            0.020676,            0.078141,           0.0048452,           0.0098297,           0.0098297,           0.0098297
                 174,            0.029094,            0.061654,           0.0062802,             0.96349,             0.95144,             0.96973,             0.83621,            0.020481,            0.074314,           0.0046758,           0.0098287,           0.0098287,           0.0098287
                 175,            0.028781,              0.0618,           0.0064041,             0.96273,             0.94667,              0.9798,             0.84838,            0.020317,            0.071806,           0.0043761,           0.0098277,           0.0098277,           0.0098277
                 176,            0.029296,            0.061218,           0.0063469,             0.96417,             0.95111,             0.97698,             0.84223,            0.020589,            0.072975,           0.0044713,           0.0098268,           0.0098268,           0.0098268
                 177,            0.029532,            0.062518,           0.0064522,             0.96207,             0.95799,             0.97863,             0.83585,            0.021046,            0.073978,           0.0045938,           0.0098258,           0.0098258,           0.0098258
                 178,            0.029038,            0.060705,           0.0062698,             0.96448,             0.95873,             0.97242,             0.83963,            0.020569,            0.074658,           0.0044875,           0.0098248,           0.0098248,           0.0098248
                 179,            0.028827,            0.062394,           0.0062714,             0.95836,             0.96205,             0.96901,             0.84205,            0.020494,            0.073937,           0.0047393,           0.0098238,           0.0098238,           0.0098238
                 180,            0.029252,            0.062143,           0.0063337,              0.9443,             0.95942,             0.97058,             0.83009,            0.020705,            0.077553,           0.0044957,           0.0098228,           0.0098228,           0.0098228
                 181,            0.029074,            0.061284,           0.0063494,             0.95984,             0.95307,             0.97339,             0.82986,            0.020812,            0.075425,            0.004694,           0.0098218,           0.0098218,           0.0098218
                 182,            0.028694,            0.060271,           0.0063822,             0.97046,             0.95815,             0.96975,             0.83567,            0.020678,            0.074863,            0.004546,           0.0098208,           0.0098208,           0.0098208
                 183,            0.029064,            0.061383,           0.0063965,             0.96208,               0.964,             0.97179,              0.8376,            0.020813,            0.074123,           0.0043399,           0.0098198,           0.0098198,           0.0098198
                 184,            0.029849,            0.062582,           0.0063962,             0.95792,             0.96116,             0.97294,             0.84256,            0.020643,            0.072679,           0.0041546,           0.0098188,           0.0098188,           0.0098188
                 185,            0.029868,            0.063534,           0.0064126,             0.95304,             0.95795,             0.96517,             0.82675,            0.021011,            0.076897,           0.0044663,           0.0098178,           0.0098178,           0.0098178
                 186,            0.029179,             0.06195,           0.0061397,             0.96447,             0.95982,             0.96959,             0.83334,            0.020906,            0.077655,           0.0045595,           0.0098169,           0.0098169,           0.0098169
                 187,            0.029107,             0.06078,            0.006265,              0.9588,             0.95924,             0.97666,             0.84253,            0.020603,            0.073038,           0.0047446,           0.0098159,           0.0098159,           0.0098159
                 188,            0.028939,            0.060937,           0.0061872,              0.9471,             0.95597,             0.97192,             0.83966,            0.020857,             0.07578,           0.0050052,           0.0098149,           0.0098149,           0.0098149
                 189,             0.02915,             0.06178,           0.0063015,             0.94943,             0.95484,             0.97501,             0.84311,            0.020357,            0.074128,            0.004351,           0.0098139,           0.0098139,           0.0098139
                 190,            0.028572,            0.061153,           0.0062739,             0.96561,             0.94831,             0.96707,             0.83164,             0.02109,            0.080824,           0.0044811,           0.0098129,           0.0098129,           0.0098129
                 191,            0.028922,            0.059966,           0.0061507,             0.97195,             0.95185,             0.97166,             0.83509,             0.02049,            0.077642,           0.0044522,           0.0098119,           0.0098119,           0.0098119
                 192,            0.029085,            0.062042,           0.0062227,             0.96451,             0.95648,             0.97295,             0.83559,            0.020609,            0.077018,           0.0042952,           0.0098109,           0.0098109,           0.0098109
                 193,            0.029308,            0.060889,           0.0062023,             0.97436,             0.95966,             0.97467,             0.83837,            0.020883,            0.077451,           0.0044223,           0.0098099,           0.0098099,           0.0098099
                 194,            0.029075,            0.061526,           0.0061927,             0.96038,             0.95836,             0.97364,             0.83333,            0.020677,            0.077115,            0.004309,           0.0098089,           0.0098089,           0.0098089
                 195,            0.028755,            0.060801,           0.0062348,             0.96387,             0.95478,             0.96997,             0.83388,            0.020854,            0.080058,           0.0043947,           0.0098079,           0.0098079,           0.0098079
                 196,            0.028896,            0.060833,           0.0061165,             0.96481,             0.96089,             0.97136,             0.83255,            0.021049,             0.07905,           0.0045053,            0.009807,            0.009807,            0.009807
                 197,            0.029159,            0.060827,           0.0061392,             0.95958,             0.95506,             0.97037,             0.83216,            0.020929,            0.079847,           0.0053201,            0.009806,            0.009806,            0.009806
                 198,            0.029033,             0.06029,           0.0061583,             0.96984,             0.95337,             0.97344,             0.84214,            0.020837,             0.07895,           0.0047854,            0.009805,            0.009805,            0.009805
                 199,            0.029193,            0.061155,           0.0063401,             0.97011,             0.95591,             0.97379,             0.84349,            0.020652,            0.078406,           0.0047248,            0.009804,            0.009804,            0.009804
                 200,            0.029235,            0.059864,           0.0061914,             0.96902,             0.94468,             0.96678,             0.83518,            0.020798,            0.080077,           0.0048879,            0.009803,            0.009803,            0.009803
                 201,            0.028917,             0.06052,           0.0061258,              0.9741,             0.95815,             0.97098,             0.83751,            0.021045,            0.079555,           0.0047606,            0.009802,            0.009802,            0.009802
                 202,            0.028395,            0.059745,           0.0060403,             0.96922,             0.96048,             0.97451,             0.84211,            0.020765,            0.077566,           0.0049502,            0.009801,            0.009801,            0.009801
                 203,            0.028289,            0.058971,           0.0060153,              0.9724,             0.95191,             0.97012,             0.84133,            0.021137,              0.0782,           0.0053224,              0.0098,              0.0098,              0.0098
                 204,            0.029588,            0.062221,           0.0062944,             0.96297,             0.96016,             0.96982,             0.82949,             0.02106,            0.076188,           0.0050646,            0.009799,            0.009799,            0.009799
                 205,            0.028738,            0.060218,           0.0061014,             0.96851,             0.96931,             0.97142,             0.83269,            0.020866,             0.07502,            0.004611,            0.009798,            0.009798,            0.009798
                 206,            0.028685,            0.059653,            0.006312,             0.97226,              0.9666,             0.97658,             0.83393,            0.020667,            0.075588,           0.0045656,            0.009797,            0.009797,            0.009797
                 207,            0.028912,            0.061161,            0.006228,             0.97771,             0.95787,             0.97018,             0.83867,            0.020745,            0.078738,            0.004402,           0.0097961,           0.0097961,           0.0097961
                 208,            0.028772,            0.060662,           0.0060308,             0.97266,             0.96098,             0.97098,             0.84279,            0.020899,            0.076868,           0.0043507,           0.0097951,           0.0097951,           0.0097951
                 209,            0.028045,            0.059076,           0.0059814,              0.9728,             0.95603,             0.97537,             0.83881,            0.020816,            0.077052,           0.0044001,           0.0097941,           0.0097941,           0.0097941
                 210,             0.02822,            0.058978,            0.006099,             0.97177,              0.9612,             0.97593,             0.84606,            0.020515,            0.074774,           0.0040492,           0.0097931,           0.0097931,           0.0097931
                 211,            0.028551,            0.059641,            0.005954,             0.96922,             0.96023,             0.96994,             0.83369,            0.020636,             0.07699,           0.0039157,           0.0097921,           0.0097921,           0.0097921
                 212,            0.028836,            0.061069,           0.0057927,             0.97108,             0.94938,             0.97404,             0.83842,            0.020719,            0.076705,           0.0041975,           0.0097911,           0.0097911,           0.0097911
                 213,            0.028677,            0.060947,           0.0059643,             0.95486,             0.96672,             0.98038,              0.8436,            0.020583,            0.072326,           0.0044078,           0.0097901,           0.0097901,           0.0097901
                 214,            0.027877,            0.058683,           0.0059078,             0.96797,             0.95565,             0.97684,             0.83583,            0.020496,              0.0747,           0.0041203,           0.0097891,           0.0097891,           0.0097891
                 215,              0.0285,            0.059571,           0.0060899,             0.97159,             0.95749,             0.97451,             0.83596,            0.020634,            0.076338,           0.0040433,           0.0097881,           0.0097881,           0.0097881
                 216,            0.028762,            0.059737,           0.0060257,             0.97959,             0.95643,             0.97559,             0.85112,             0.02055,            0.074615,           0.0043656,           0.0097871,           0.0097871,           0.0097871
                 217,             0.02855,             0.05884,           0.0060236,             0.97819,             0.96262,             0.97137,              0.8287,            0.020601,            0.077256,           0.0043712,           0.0097862,           0.0097862,           0.0097862
                 218,            0.028796,            0.059721,            0.006225,             0.97319,             0.95944,             0.97565,             0.84929,            0.020427,            0.076439,           0.0039236,           0.0097852,           0.0097852,           0.0097852
                 219,            0.028454,            0.058837,           0.0061284,             0.97899,             0.95937,             0.97596,             0.84919,            0.020524,            0.076344,           0.0039693,           0.0097842,           0.0097842,           0.0097842
                 220,            0.028928,            0.060477,           0.0058965,             0.96805,             0.95819,             0.97129,             0.84319,             0.02082,            0.075623,           0.0043207,           0.0097832,           0.0097832,           0.0097832
                 221,            0.028952,            0.059036,           0.0061282,             0.97216,             0.95474,             0.97155,             0.83895,            0.020535,            0.076363,           0.0040248,           0.0097822,           0.0097822,           0.0097822
                 222,            0.028501,            0.059576,           0.0060213,             0.97594,             0.95991,             0.97691,             0.84634,            0.020428,             0.07655,            0.004169,           0.0097812,           0.0097812,           0.0097812
                 223,             0.02891,            0.060387,           0.0060562,             0.97581,             0.95956,             0.98151,              0.8441,            0.020354,            0.072695,           0.0040546,           0.0097802,           0.0097802,           0.0097802
                 224,            0.028963,            0.060166,           0.0059141,             0.97616,             0.95847,              0.9729,             0.84173,            0.020182,            0.075299,           0.0038496,           0.0097792,           0.0097792,           0.0097792
                 225,            0.028763,            0.059749,           0.0060975,             0.96325,             0.96451,             0.97896,             0.84617,            0.020187,            0.077304,           0.0040242,           0.0097782,           0.0097782,           0.0097782
                 226,            0.028777,            0.059851,           0.0059735,             0.96565,             0.95351,             0.97517,              0.8357,              0.0203,             0.07752,           0.0043748,           0.0097773,           0.0097773,           0.0097773
                 227,            0.028422,            0.058525,           0.0060868,             0.97354,             0.95877,             0.97279,             0.83545,            0.020523,            0.077496,           0.0042402,           0.0097763,           0.0097763,           0.0097763
                 228,            0.028366,            0.059056,           0.0058874,             0.97125,             0.95399,              0.9696,             0.84073,            0.020391,            0.076685,           0.0043949,           0.0097753,           0.0097753,           0.0097753
                 229,            0.028717,            0.060125,           0.0059309,             0.97372,             0.95225,              0.9706,             0.84535,            0.020333,            0.075216,           0.0042888,           0.0097743,           0.0097743,           0.0097743
                 230,            0.028292,            0.061084,           0.0059586,             0.96955,             0.95273,             0.97167,             0.84436,            0.020131,            0.072823,           0.0042322,           0.0097733,           0.0097733,           0.0097733
                 231,            0.029052,            0.059071,           0.0059711,             0.96883,             0.95128,             0.97524,             0.84544,            0.020302,            0.073009,           0.0044711,           0.0097723,           0.0097723,           0.0097723
                 232,            0.028579,            0.060228,           0.0058609,             0.97622,             0.96097,             0.97624,             0.84635,            0.020356,            0.073616,            0.004361,           0.0097713,           0.0097713,           0.0097713
                 233,            0.029016,            0.060855,           0.0061909,             0.96915,             0.95375,             0.97289,             0.84222,            0.020576,             0.07624,           0.0046017,           0.0097703,           0.0097703,           0.0097703
                 234,            0.028377,            0.058585,           0.0060143,             0.97461,             0.94535,              0.9745,             0.84488,            0.020404,            0.078289,           0.0040608,           0.0097693,           0.0097693,           0.0097693
                 235,             0.02788,            0.057969,           0.0060111,             0.96816,             0.95153,             0.96736,             0.84112,            0.020368,            0.079329,           0.0046456,           0.0097683,           0.0097683,           0.0097683
                 236,              0.0283,            0.058654,           0.0057979,             0.96765,             0.95582,             0.97351,             0.84448,            0.020298,            0.076501,           0.0043891,           0.0097674,           0.0097674,           0.0097674
                 237,            0.028528,            0.059555,           0.0060111,             0.96665,             0.95627,              0.9675,             0.84044,            0.020344,            0.077747,           0.0041287,           0.0097664,           0.0097664,           0.0097664
                 238,            0.028483,            0.059976,           0.0061232,              0.9665,             0.95641,             0.97248,             0.84294,            0.020395,            0.076546,           0.0042126,           0.0097654,           0.0097654,           0.0097654
                 239,            0.028161,            0.060102,           0.0057177,             0.96451,             0.95213,             0.96958,             0.84675,            0.020314,            0.078403,           0.0044259,           0.0097644,           0.0097644,           0.0097644
                 240,            0.028401,            0.059889,           0.0060161,             0.97318,             0.95309,             0.96839,             0.84279,            0.020409,             0.07848,           0.0041112,           0.0097634,           0.0097634,           0.0097634
                 241,            0.027904,            0.058071,           0.0058427,             0.97062,             0.95152,             0.96945,             0.83551,             0.02067,            0.078734,           0.0043471,           0.0097624,           0.0097624,           0.0097624
                 242,            0.028118,             0.06028,           0.0058806,              0.9731,             0.95962,             0.97278,             0.84711,            0.020487,            0.074156,           0.0044242,           0.0097614,           0.0097614,           0.0097614
                 243,            0.028578,            0.059651,            0.005746,             0.97306,             0.96031,             0.97672,             0.84964,            0.020281,            0.074427,           0.0042183,           0.0097604,           0.0097604,           0.0097604
                 244,             0.02896,            0.060095,             0.00579,             0.97156,             0.96319,             0.97864,             0.85044,             0.02041,             0.07405,           0.0040421,           0.0097594,           0.0097594,           0.0097594
                 245,             0.02879,            0.060271,           0.0059147,             0.97203,             0.95834,             0.98408,             0.84787,            0.020262,            0.074586,           0.0038947,           0.0097584,           0.0097584,           0.0097584
                 246,            0.028301,            0.058347,            0.005871,             0.95912,             0.95388,              0.9734,             0.84889,            0.020269,             0.07749,           0.0043403,           0.0097575,           0.0097575,           0.0097575
                 247,             0.02881,            0.059777,           0.0058271,             0.97397,             0.95594,             0.97823,             0.84615,            0.020228,             0.07345,           0.0042278,           0.0097565,           0.0097565,           0.0097565
                 248,            0.028317,            0.058207,           0.0058149,             0.96922,             0.95444,              0.9722,             0.84137,            0.020259,            0.074105,           0.0043588,           0.0097555,           0.0097555,           0.0097555
                 249,            0.028284,            0.059343,           0.0057095,             0.97027,             0.95679,             0.97532,             0.84571,            0.020112,            0.074248,           0.0039505,           0.0097545,           0.0097545,           0.0097545
                 250,            0.029159,            0.060227,           0.0060027,             0.96969,              0.9644,             0.98148,             0.85085,             0.02022,            0.073273,           0.0040444,           0.0097535,           0.0097535,           0.0097535
                 251,            0.028232,            0.059182,           0.0058163,             0.97705,             0.95727,             0.97765,             0.85303,            0.020274,            0.075078,           0.0042939,           0.0097525,           0.0097525,           0.0097525
                 252,            0.028312,            0.059508,           0.0058527,             0.97141,             0.95864,             0.97443,             0.84967,            0.020427,            0.075031,           0.0042717,           0.0097515,           0.0097515,           0.0097515
                 253,            0.028411,            0.059205,           0.0058996,             0.97469,              0.9585,             0.97141,             0.84342,             0.02053,            0.074863,           0.0043813,           0.0097505,           0.0097505,           0.0097505
                 254,             0.02801,            0.057692,           0.0059016,             0.97368,             0.95841,             0.97211,             0.84308,            0.020445,             0.07521,           0.0042767,           0.0097495,           0.0097495,           0.0097495
                 255,            0.027708,            0.057811,           0.0058312,             0.96861,             0.95587,             0.97866,             0.85579,             0.02037,            0.075007,           0.0043625,           0.0097485,           0.0097485,           0.0097485
                 256,            0.027424,            0.058426,           0.0056183,             0.97162,             0.96746,             0.98449,             0.85653,             0.01992,            0.070191,           0.0040392,           0.0097476,           0.0097476,           0.0097476
                 257,             0.02773,            0.058512,            0.005826,             0.96681,             0.96238,             0.98651,             0.85353,            0.019934,            0.068211,           0.0040895,           0.0097466,           0.0097466,           0.0097466
                 258,            0.028324,             0.05875,           0.0058433,             0.96558,             0.95499,             0.97367,             0.84647,            0.020191,             0.07246,           0.0042038,           0.0097456,           0.0097456,           0.0097456
                 259,            0.028124,            0.057702,            0.005684,             0.96257,             0.95962,             0.98002,             0.84959,            0.020046,            0.070668,           0.0040757,           0.0097446,           0.0097446,           0.0097446
                 260,            0.027904,            0.057306,           0.0057291,             0.95903,             0.96437,             0.98253,             0.85096,            0.019954,            0.071086,           0.0041131,           0.0097436,           0.0097436,           0.0097436
                 261,            0.028574,            0.059836,           0.0059527,             0.96907,             0.96105,              0.9808,             0.85228,            0.020004,            0.075683,           0.0041886,           0.0097426,           0.0097426,           0.0097426
                 262,            0.027611,            0.057948,           0.0058596,               0.976,             0.96334,             0.97867,             0.84989,            0.020215,            0.074459,           0.0041731,           0.0097416,           0.0097416,           0.0097416
                 263,            0.027988,            0.057966,           0.0057644,             0.97742,             0.96682,             0.98108,             0.84857,            0.020089,            0.072014,           0.0042043,           0.0097406,           0.0097406,           0.0097406
                 264,            0.028438,            0.059329,           0.0057085,             0.96953,             0.96206,              0.9761,              0.8467,            0.020118,            0.072343,           0.0043318,           0.0097396,           0.0097396,           0.0097396
                 265,            0.028512,            0.059721,           0.0057805,             0.96796,             0.95361,             0.97291,             0.84795,            0.020032,            0.072298,           0.0042246,           0.0097386,           0.0097386,           0.0097386
                 266,            0.027947,             0.05902,           0.0059749,             0.97284,             0.95794,             0.97515,             0.85305,            0.020063,            0.072026,           0.0041821,           0.0097377,           0.0097377,           0.0097377
                 267,            0.027562,            0.058463,           0.0058578,             0.96918,             0.95441,             0.97626,             0.84378,            0.020301,            0.074563,           0.0042219,           0.0097367,           0.0097367,           0.0097367
                 268,            0.028234,            0.058064,           0.0056233,             0.96901,             0.95553,             0.97584,              0.8442,            0.020173,            0.073994,            0.004271,           0.0097357,           0.0097357,           0.0097357
                 269,            0.028229,            0.059063,           0.0058789,             0.96556,             0.95271,             0.97398,             0.84995,            0.020285,            0.074571,           0.0040875,           0.0097347,           0.0097347,           0.0097347
                 270,            0.027763,            0.058631,           0.0056183,             0.96013,               0.963,             0.97976,             0.85073,             0.01993,            0.072446,           0.0038299,           0.0097337,           0.0097337,           0.0097337
                 271,            0.027901,            0.056974,           0.0056026,             0.96454,             0.96831,             0.98011,             0.85785,            0.020151,            0.073001,           0.0035775,           0.0097327,           0.0097327,           0.0097327
                 272,             0.02864,            0.059894,           0.0058551,             0.96687,             0.96849,             0.98572,             0.85843,            0.019987,            0.071976,           0.0036312,           0.0097317,           0.0097317,           0.0097317
                 273,            0.028514,            0.058675,           0.0058597,             0.95924,             0.95963,             0.98502,             0.85189,            0.020151,            0.072719,           0.0039898,           0.0097307,           0.0097307,           0.0097307
                 274,            0.027631,            0.057932,           0.0059342,             0.96471,             0.96045,              0.9745,             0.85199,            0.020394,            0.075075,           0.0040363,           0.0097297,           0.0097297,           0.0097297
                 275,            0.027954,            0.059029,           0.0058368,             0.97268,             0.95632,             0.97847,             0.84651,            0.020111,            0.072886,           0.0038836,           0.0097287,           0.0097287,           0.0097287
                 276,            0.028633,            0.058535,           0.0059807,             0.97218,             0.95935,              0.9832,             0.84811,            0.020001,            0.071563,           0.0037825,           0.0097278,           0.0097278,           0.0097278
                 277,             0.02754,             0.05846,            0.005762,             0.96824,             0.95346,             0.97829,             0.84773,            0.020201,            0.074862,           0.0039334,           0.0097268,           0.0097268,           0.0097268
                 278,            0.027448,            0.058002,           0.0055002,             0.96927,             0.96055,             0.97176,             0.84554,            0.020237,            0.074473,            0.004172,           0.0097258,           0.0097258,           0.0097258
                 279,            0.028375,            0.059095,           0.0056964,             0.96194,             0.95941,             0.97018,             0.84098,            0.020263,            0.074946,           0.0042094,           0.0097248,           0.0097248,           0.0097248
                 280,            0.028154,            0.058393,           0.0056329,             0.95777,             0.95913,             0.97237,             0.84369,            0.020324,            0.075665,           0.0041292,           0.0097238,           0.0097238,           0.0097238
                 281,            0.027838,            0.058655,           0.0056236,             0.97124,             0.96077,             0.97658,             0.84845,            0.020214,            0.074819,           0.0040378,           0.0097228,           0.0097228,           0.0097228
                 282,            0.027938,            0.057195,           0.0057951,             0.97031,             0.95766,             0.97999,             0.84962,            0.020284,            0.073767,           0.0041068,           0.0097218,           0.0097218,           0.0097218
                 283,            0.028448,              0.0608,           0.0057215,             0.96843,             0.95613,             0.97753,             0.84163,             0.02043,             0.07436,            0.004076,           0.0097208,           0.0097208,           0.0097208
                 284,            0.028055,            0.057596,            0.005543,             0.96213,             0.96007,             0.97904,             0.83616,             0.02039,            0.072673,           0.0039633,           0.0097198,           0.0097198,           0.0097198
                 285,            0.028132,            0.060113,           0.0056575,             0.96472,             0.95551,             0.97721,             0.84547,            0.020423,            0.073143,           0.0040465,           0.0097188,           0.0097188,           0.0097188
                 286,            0.028158,            0.057735,           0.0056764,             0.96617,             0.95963,             0.97902,             0.84266,            0.020057,             0.07254,            0.003991,           0.0097179,           0.0097179,           0.0097179
                 287,            0.027669,            0.058312,           0.0055759,             0.97242,             0.96304,             0.97619,             0.84941,            0.020105,            0.071857,           0.0040394,           0.0097169,           0.0097169,           0.0097169
                 288,             0.02765,            0.057148,           0.0055206,             0.97126,             0.95771,             0.97913,             0.84749,            0.020056,            0.072765,            0.003907,           0.0097159,           0.0097159,           0.0097159
                 289,            0.028326,            0.057798,           0.0056955,             0.97098,             0.96168,             0.97785,             0.85564,            0.019801,            0.072374,           0.0038908,           0.0097149,           0.0097149,           0.0097149
                 290,             0.02781,            0.057581,           0.0057722,             0.97243,             0.95342,             0.97712,             0.83779,             0.01978,            0.072435,           0.0040023,           0.0097139,           0.0097139,           0.0097139
                 291,             0.02809,            0.058936,           0.0057516,             0.97126,             0.96332,             0.97787,             0.84608,            0.019903,            0.072545,           0.0041273,           0.0097129,           0.0097129,           0.0097129
                 292,            0.028012,            0.058183,           0.0055584,             0.98005,              0.9629,             0.97828,             0.85374,            0.020017,            0.073881,           0.0038939,           0.0097119,           0.0097119,           0.0097119
                 293,            0.028607,            0.059434,           0.0057668,              0.9753,             0.96324,             0.98319,             0.85708,            0.019653,            0.069529,            0.003482,           0.0097109,           0.0097109,           0.0097109
                 294,            0.027387,            0.057692,           0.0058508,             0.97438,             0.95794,             0.98581,             0.86095,            0.019621,            0.068004,           0.0036582,           0.0097099,           0.0097099,           0.0097099
                 295,            0.027661,            0.058193,           0.0056209,             0.97125,              0.9563,             0.98139,             0.85335,            0.019811,            0.071028,           0.0040541,           0.0097089,           0.0097089,           0.0097089
                 296,             0.02779,            0.057496,           0.0054785,             0.97537,             0.95961,             0.98464,             0.85828,            0.019567,            0.069162,           0.0037671,            0.009708,            0.009708,            0.009708
                 297,            0.028268,            0.059066,           0.0056819,             0.97541,             0.96357,             0.98341,             0.85704,            0.019754,            0.072479,           0.0037806,            0.009707,            0.009707,            0.009707
                 298,            0.028281,            0.058751,            0.005756,              0.9775,               0.963,             0.98551,             0.86453,            0.019571,            0.069797,           0.0039221,            0.009706,            0.009706,            0.009706
                 299,             0.02762,            0.056938,           0.0057315,             0.96864,             0.96635,             0.98432,             0.86089,            0.019648,            0.071307,            0.003951,            0.009705,            0.009705,            0.009705
                 300,            0.027619,            0.057251,           0.0055114,             0.97219,             0.95653,             0.98136,             0.84539,            0.019989,            0.074214,           0.0040255,            0.009704,            0.009704,            0.009704
                 301,            0.027446,            0.056176,           0.0057622,             0.97099,             0.95996,             0.98007,             0.84845,            0.019942,            0.072797,           0.0041348,            0.009703,            0.009703,            0.009703
                 302,            0.027262,            0.056606,           0.0055848,              0.9715,             0.96106,             0.97941,             0.85338,            0.019929,            0.071234,           0.0040496,            0.009702,            0.009702,            0.009702
                 303,            0.028089,            0.058636,           0.0056227,             0.97419,             0.96819,             0.98217,             0.85464,            0.019926,            0.071381,           0.0037234,            0.009701,            0.009701,            0.009701
                 304,            0.027489,            0.058417,           0.0055885,             0.96731,             0.96152,             0.98231,             0.85088,            0.019751,            0.070952,           0.0038549,              0.0097,              0.0097,              0.0097
                 305,            0.027899,            0.058315,           0.0056094,             0.96627,              0.9545,             0.97882,             0.85239,            0.019897,            0.074289,           0.0037698,            0.009699,            0.009699,            0.009699
                 306,            0.027567,            0.057134,           0.0055304,             0.95237,             0.96025,             0.97656,             0.85021,            0.019828,            0.074913,           0.0038108,            0.009698,            0.009698,            0.009698
                 307,            0.027578,            0.058178,           0.0056965,             0.97154,             0.94709,             0.97548,             0.84393,             0.01994,            0.074659,           0.0038682,           0.0096971,           0.0096971,           0.0096971
                 308,             0.02749,            0.056326,           0.0056415,             0.97048,             0.94798,             0.97532,             0.84523,            0.019883,            0.075322,           0.0041144,           0.0096961,           0.0096961,           0.0096961
                 309,            0.027992,            0.057262,           0.0057412,             0.97169,             0.94167,              0.9743,             0.84195,            0.020198,            0.078327,           0.0041905,           0.0096951,           0.0096951,           0.0096951
                 310,            0.027773,            0.058595,           0.0057319,             0.96295,              0.9508,             0.97353,             0.84221,            0.020179,            0.076828,           0.0039897,           0.0096941,           0.0096941,           0.0096941
                 311,            0.027756,            0.058551,           0.0055965,             0.95846,             0.96295,             0.97612,             0.84807,            0.019891,            0.073823,           0.0038351,           0.0096931,           0.0096931,           0.0096931
                 312,             0.02802,            0.058228,           0.0056582,             0.96485,             0.96255,             0.97602,             0.84945,            0.019884,            0.073802,            0.003891,           0.0096921,           0.0096921,           0.0096921
                 313,            0.027655,            0.057295,           0.0054803,             0.97322,             0.96344,              0.9786,             0.85194,            0.019894,            0.073375,           0.0039676,           0.0096911,           0.0096911,           0.0096911
